fileNam	objNam	objNum	location	objLocRating_avg	objLocRating_SD	objRating_avg	objRating_SD
3_8.png	saucepan	3	8	52.2916666666667	34.2010294679366	96.5833333333333	7.54431353183752
4_8.png	toaster	4	8	-5.66666666666667	66.0580552746345	99.1666666666667	1.43759057685652
5_8.png	fruit bowl	5	8	51.3333333333333	45.2558467677566	90.4583333333333	13.5484470204768
6_8.png	tea pot	6	8	62	31.3241121183027	97.0416666666667	3.86463667977556
7_8.png	knife	7	8	14.625	46.010257008628	99.2916666666667	1.12268279877562
8_8.png	mixer	8	8	64.25	34.9005730611977	96.7083333333333	5.6400723990625
9_8.png	bread	9	8	35.5	40.1568798588735	98.875	2.10802039838328
10_8.png	glass jug	10	8	59.7083333333333	26.2309057538368	88.2916666666667	18.3850596046536
11_8.png	mug	11	8	57.5833333333333	77.9257124873855	93.5416666666667	14.8487513504223
12_8.png	dishes	12	8	71.5416666666667	31.6403289595204	95.2083333333333	11.0186395106958
13_8.png	towels	13	8	10.2083333333333	68.5936251897118	18.4583333333333	75.6770137932693
14_8.png	toy	14	8	-15.4166666666667	14.122381763239	13.5833333333333	50.341997046866
15_8.png	pile of books	15	8	19.1666666666667	31.1474985619498	3.91666666666667	41.1790804495033
16_8.png	umbrella	16	8	-14.5416666666667	52.7971156093462	-5.375	74.6037448791949
17_8.png	hat	17	8	-4.54166666666667	43.1924231395585	-27.7916666666667	53.3651142289292
18_8.png	helmet	18	8	-19.1666666666667	44.208784948997	-46.8333333333333	68.3042214410403
19_8.png	calendar	19	8	54.75	20.5292474289731	39.4583333333333	41.0759712808677
20_8.png	fan	20	8	39.7916666666667	28.725605592688	39.0416666666667	28.0345397084858
1_9.png	microwave	1	9	80.5	33.8662811657849	99.25	1.16189500386223
2_9.png	kitchen roll	2	9	60.125	21.0367238418914	98.125	2.47361072119281
3_9.png	saucepan	3	9	41.3333333333333	51.5685627748793	96.5833333333333	7.54431353183752
4_9.png	toaster	4	9	4.95833333333333	52.0200482186115	99.1666666666667	1.43759057685652
5_9.png	fruit bowl	5	9	36.75	38.399544268129	90.4583333333333	13.5484470204768
6_9.png	tea pot	6	9	68.2083333333333	30.1829491048616	97.0416666666667	3.86463667977556
7_9.png	knife	7	9	-12.0833333333333	36.5782266747127	99.2916666666667	1.12268279877562
8_9.png	mixer	8	9	45.25	35.8831436749904	96.7083333333333	5.6400723990625
9_9.png	bread	9	9	-3.04166666666667	57.0746039554079	98.875	2.10802039838328
10_9.png	glass jug	10	9	77.7083333333333	16.3687328974074	88.2916666666667	18.3850596046536
11_9.png	mug	11	9	67.6666666666667	26.9395929194683	93.5416666666667	14.8487513504223
12_9.png	dishes	12	9	81.125	25.6055413924408	95.2083333333333	11.0186395106958
13_9.png	towels	13	9	31.1666666666667	70.1421176374557	18.4583333333333	75.6770137932693
14_9.png	toy	14	9	29.875	34.4770757170616	13.5833333333333	50.341997046866
15_9.png	pile of books	15	9	21.3333333333333	45.074013207908	3.91666666666667	41.1790804495033
16_9.png	umbrella	16	9	-2.08333333333333	57.443160312318	-5.375	74.6037448791949
17_9.png	hat	17	9	-12.5833333333333	54.1416352418974	-27.7916666666667	53.3651142289292
18_9.png	helmet	18	9	-17.375	48.1652753547615	-46.8333333333333	68.3042214410403
19_9.png	calendar	19	9	41.9583333333333	29.3195398440471	39.4583333333333	41.0759712808677
20_9.png	fan	20	9	40.3333333333333	32.7118734814542	39.0416666666667	28.0345397084858
1_10.png	microwave	1	10	-75.375	35.4470555899922	99.25	1.16189500386223
2_10.png	kitchen roll	2	10	-32.6666666666667	41.1824193882131	98.125	2.47361072119281
3_10.png	saucepan	3	10	-60.8333333333333	38.9241784327771	96.5833333333333	7.54431353183752
4_10.png	toaster	4	10	-70.7916666666667	34.9615562678017	99.1666666666667	1.43759057685652
5_10.png	fruit bowl	5	10	-44.375	44.7327480711838	90.4583333333333	13.5484470204768
6_10.png	tea pot	6	10	-66.1666666666667	38.0840080173643	97.0416666666667	3.86463667977556
7_10.png	knife	7	10	-73.7916666666667	26.2127910888304	99.2916666666667	1.12268279877562
8_10.png	mixer	8	10	-75.7916666666667	26.6441441346249	96.7083333333333	5.6400723990625
9_10.png	bread	9	10	-47.375	80.892482654447	98.875	2.10802039838328
10_10.png	glass jug	10	10	-67.75	36.3114995559258	88.2916666666667	18.3850596046536
11_10.png	mug	11	10	-70.5833333333333	34.7439443164801	93.5416666666667	14.8487513504223
12_10.png	dishes	12	10	-79.9583333333333	31.9665515291635	95.2083333333333	11.0186395106958
13_10.png	towels	13	10	-26.25	37.1012129181783	18.4583333333333	75.6770137932693
14_10.png	toy	14	10	-27.875	69.7706510647564	13.5833333333333	50.341997046866
15_10.png	pile of books	15	10	-62.5833333333333	40.8205422142659	3.91666666666667	41.1790804495033
16_10.png	umbrella	16	10	-59.2916666666667	43.5994313800841	-5.375	74.6037448791949
17_10.png	hat	17	10	-62.375	21.786893996162	-27.7916666666667	53.3651142289292
18_10.png	helmet	18	10	-53.25	35.3821989141433	-46.8333333333333	68.3042214410403
19_10.png	calendar	19	10	-55.2916666666667	48.5727332632895	39.4583333333333	41.0759712808677
20_10.png	fan	20	10	-52.5416666666667	43.4707995862357	39.0416666666667	28.0345397084858
1_11.png	microwave	1	11	-28	59.7634922005065	99.25	1.16189500386223
2_11.png	kitchen roll	2	11	-31.0416666666667	57.2539118023098	98.125	2.47361072119281
3_11.png	saucepan	3	11	7.79166666666667	47.5248399962237	96.5833333333333	7.54431353183752
4_11.png	toaster	4	11	-56.8333333333333	33.8591445058298	99.1666666666667	1.43759057685652
5_11.png	fruit bowl	5	11	-29.3333333333333	53.5277186760903	90.4583333333333	13.5484470204768
6_11.png	tea pot	6	11	-0.416666666666667	45.2994665163583	97.0416666666667	3.86463667977556
7_11.png	knife	7	11	-43.4583333333333	46.37467430254	99.2916666666667	1.12268279877562
8_11.png	mixer	8	11	-3.58333333333333	55.2289929897936	96.7083333333333	5.6400723990625
9_11.png	bread	9	11	-49.875	55.0110784297127	98.875	2.10802039838328
10_11.png	glass jug	10	11	0.791666666666667	63.5614695917792	88.2916666666667	18.3850596046536
11_11.png	mug	11	11	-5.08333333333333	57.0871409922293	93.5416666666667	14.8487513504223
12_11.png	dishes	12	11	10.9583333333333	45.9930474818387	95.2083333333333	11.0186395106958
13_11.png	towels	13	11	-14.7916666666667	61.5906682596208	18.4583333333333	75.6770137932693
14_11.png	toy	14	11	38.75	28.4372115369985	13.5833333333333	50.341997046866
15_11.png	pile of books	15	11	52.375	44.7961354359949	3.91666666666667	41.1790804495033
16_11.png	umbrella	16	11	8.625	36.7361368409908	-5.375	74.6037448791949
17_11.png	hat	17	11	-26	47.8084720525557	-27.7916666666667	53.3651142289292
18_11.png	helmet	18	11	0.5	47.3339201841555	-46.8333333333333	68.3042214410403
19_11.png	calendar	19	11	-17.375	54.2565088261307	39.4583333333333	41.0759712808677
20_11.png	fan	20	11	-10.5	62.7471114873027	39.0416666666667	28.0345397084858
1_12.png	microwave	1	12	-65.0833333333333	38.7097102374413	99.25	1.16189500386223
2_12.png	kitchen roll	2	12	4.875	41.153599478053	98.125	2.47361072119281
3_12.png	saucepan	3	12	-36.5416666666667	25.9650807175072	96.5833333333333	7.54431353183752
4_12.png	toaster	4	12	-66.3333333333333	22.9345082063398	99.1666666666667	1.43759057685652
5_12.png	fruit bowl	5	12	-20.7083333333333	28.0563792508347	90.4583333333333	13.5484470204768
6_12.png	tea pot	6	12	-36.2083333333333	40.0416710024278	97.0416666666667	3.86463667977556
7_12.png	knife	7	12	-55.5	36.2966940643359	99.2916666666667	1.12268279877562
8_12.png	mixer	8	12	-62.1666666666667	35.4244501251137	96.7083333333333	5.6400723990625
9_12.png	bread	9	12	-55.9583333333333	35.3932962108175	98.875	2.10802039838328
10_12.png	glass jug	10	12	-38.2916666666667	34.0783716844961	88.2916666666667	18.3850596046536
11_12.png	mug	11	12	-33.625	31.1531499209951	93.5416666666667	14.8487513504223
12_12.png	dishes	12	12	-14.5416666666667	41.0083578879558	95.2083333333333	11.0186395106958
13_12.png	towels	13	12	-14.0833333333333	47.8488941007696	18.4583333333333	75.6770137932693
14_12.png	toy	14	12	6.5	60.8685058137622	13.5833333333333	50.341997046866
15_12.png	pile of books	15	12	8.70833333333333	42.0581195093964	3.91666666666667	41.1790804495033
16_12.png	umbrella	16	12	3.20833333333333	42.2564837234083	-5.375	74.6037448791949
17_12.png	hat	17	12	-1.875	50.0753806775345	-27.7916666666667	53.3651142289292
18_12.png	helmet	18	12	-26	55.1014972573341	-46.8333333333333	68.3042214410403
19_12.png	calendar	19	12	-33.7916666666667	40.401861549521	39.4583333333333	41.0759712808677
20_12.png	fan	20	12	-41.25	52.9154986747739	39.0416666666667	28.0345397084858
1_13.png	microwave	1	13	-95.5833333333333	5.51966182538991	99.25	1.16189500386223
2_13.png	kitchen roll	2	13	-48.5416666666667	53.9227263467517	98.125	2.47361072119281
3_13.png	saucepan	3	13	98.0833333333333	4.69485534033443	96.5833333333333	7.54431353183752
4_13.png	toaster	4	13	-74.9583333333333	30.6514341698177	99.1666666666667	1.43759057685652
5_13.png	fruit bowl	5	13	-69.8333333333333	33.9247942759668	90.4583333333333	13.5484470204768
6_13.png	tea pot	6	13	19.5416666666667	31.9778894967549	97.0416666666667	3.86463667977556
7_13.png	knife	7	13	-24.0833333333333	56.9646088959335	99.2916666666667	1.12268279877562
8_13.png	mixer	8	13	-64.9583333333333	38.8675367970067	96.7083333333333	5.6400723990625
9_13.png	bread	9	13	-62.6666666666667	35.7136761852748	98.875	2.10802039838328
10_13.png	glass jug	10	13	-76.0833333333333	29.5201908304582	88.2916666666667	18.3850596046536
11_13.png	mug	11	13	-36.4166666666667	35.7532049845418	93.5416666666667	14.8487513504223
12_13.png	dishes	12	13	-32.9166666666667	36.2969236529305	95.2083333333333	11.0186395106958
13_13.png	towels	13	13	-73.5833333333333	20.4466786218854	18.4583333333333	75.6770137932693
14_13.png	toy	14	13	-78.5416666666667	35.8874687971535	13.5833333333333	50.341997046866
15_13.png	pile of books	15	13	-90.2083333333333	6.10617856491822	3.91666666666667	41.1790804495033
16_13.png	umbrella	16	13	-86.5	17.6096564418503	-5.375	74.6037448791949
17_13.png	hat	17	13	-91.4583333333333	9.17526112253306	-27.7916666666667	53.3651142289292
18_13.png	helmet	18	13	-82	32.9161814310226	-46.8333333333333	68.3042214410403
19_13.png	calendar	19	13	-61.6666666666667	48.6761406303609	39.4583333333333	41.0759712808677
20_13.png	fan	20	13	-92.2916666666667	10.2095747544482	39.0416666666667	28.0345397084858
1_14.png	microwave	1	14	-17.2916666666667	63.4488803421043	99.25	1.16189500386223
2_14.png	kitchen roll	2	14	69.875	34.5650654563245	98.125	2.47361072119281
3_14.png	saucepan	3	14	67.75	22.9166969696769	96.5833333333333	7.54431353183752
4_14.png	toaster	4	14	-33.6666666666667	29.5827934223032	99.1666666666667	1.43759057685652
5_14.png	fruit bowl	5	14	15.2916666666667	38.390889761331	90.4583333333333	13.5484470204768
6_14.png	tea pot	6	14	47.75	53.4495088845538	97.0416666666667	3.86463667977556
7_14.png	knife	7	14	88.5	13.5895180194148	99.2916666666667	1.12268279877562
8_14.png	mixer	8	14	29.4166666666667	41.0477364377948	96.7083333333333	5.6400723990625
9_14.png	bread	9	14	8.75	41.9913681606113	98.875	2.10802039838328
10_14.png	glass jug	10	14	40.9166666666667	31.4903424348905	88.2916666666667	18.3850596046536
11_14.png	mug	11	14	73.4166666666667	32.5010256248425	93.5416666666667	14.8487513504223
12_14.png	dishes	12	14	73	34.1016861753198	95.2083333333333	11.0186395106958
13_14.png	towels	13	14	0.5	69.1794767253988	18.4583333333333	75.6770137932693
14_14.png	toy	14	14	-41.7916666666667	61.4551496350523	13.5833333333333	50.341997046866
15_14.png	pile of books	15	14	-35.0416666666667	16.8763271083096	3.91666666666667	41.1790804495033
16_14.png	umbrella	16	14	-18.4166666666667	38.4033418684711	-5.375	74.6037448791949
17_14.png	hat	17	14	-28.6666666666667	39.2764772690559	-27.7916666666667	53.3651142289292
18_14.png	helmet	18	14	-14.2916666666667	44.1719415089111	-46.8333333333333	68.3042214410403
19_14.png	calendar	19	14	-15.9166666666667	29.8549270082288	39.4583333333333	41.0759712808677
20_14.png	fan	20	14	-51.6666666666667	36.3337538201968	39.0416666666667	28.0345397084858
1_15.png	microwave	1	15	-5.20833333333333	46.3183054166133	99.25	1.16189500386223
2_15.png	kitchen roll	2	15	23.7083333333333	38.6595449619711	98.125	2.47361072119281
3_15.png	saucepan	3	15	17.1666666666667	44.2421367778125	96.5833333333333	7.54431353183752
4_15.png	toaster	4	15	-41.4166666666667	45.4306247664135	99.1666666666667	1.43759057685652
5_15.png	fruit bowl	5	15	13.6666666666667	48.723625344043	90.4583333333333	13.5484470204768
6_15.png	tea pot	6	15	36.3333333333333	42.8032319651994	97.0416666666667	3.86463667977556
7_15.png	knife	7	15	-31.7083333333333	62.8670057873497	99.2916666666667	1.12268279877562
8_15.png	mixer	8	15	25.7916666666667	70.61682106033	96.7083333333333	5.6400723990625
9_15.png	bread	9	15	-34.1666666666667	63.846234553548	98.875	2.10802039838328
10_15.png	glass jug	10	15	49.9583333333333	35.764653174142	88.2916666666667	18.3850596046536
11_15.png	mug	11	15	31.7083333333333	32.1432017177298	93.5416666666667	14.8487513504223
12_15.png	dishes	12	15	56.25	30.1081384346492	95.2083333333333	11.0186395106958
13_15.png	towels	13	15	44.3333333333333	53.292979525137	18.4583333333333	75.6770137932693
14_15.png	toy	14	15	55.1666666666667	35.383847539049	13.5833333333333	50.341997046866
15_15.png	pile of books	15	15	77.25	32.0242095921195	3.91666666666667	41.1790804495033
16_15.png	umbrella	16	15	23.9166666666667	57.8827838538081	-5.375	74.6037448791949
17_15.png	hat	17	15	10.7916666666667	33.2781522423747	-27.7916666666667	53.3651142289292
